origin / session_media,date,total_users,sessions,engagement_rate,engaged_sessions,average_session_duration,session_conversion_rate,conversions,avarage_purchase_revenue,total_revenue
google / organic,20230218,44,48,0.5208333333333334,25,198.55234670833332,0,0,0,0
google / organic,20230220,55,60,0.65,39,257.01620755,0,0,0,0
google / organic,20230221,74,89,0.6741573033707865,60,283.62759841573035,0,0,0,0
google / organic,20230222,71,95,0.7157894736842105,68,616.3858120947368,0,0,0,0
google / organic,20230223,91,106,0.6320754716981132,67,218.8736055754717,0,0,0,0
google / organic,20230224,84,107,0.5327102803738317,57,439.97726619626167,0,0,0,0
google / organic,20230225,44,49,0.4897959183673469,24,157.86166487755102,0,0,0,0
google / organic,20230226,48,61,0.5573770491803278,34,351.1798609016393,0,0,0,0
google / organic,20230227,75,101,0.6336633663366337,64,393.54382663366334,0,0,0,0
google / organic,20230228,71,95,0.6,57,411.5916131052632,0,0,0,0
google / organic,20230301,51,69,0.6376811594202898,44,578.9087288550725,0,0,0,0
google / organic,20230302,65,75,0.76,57,489.2705568,0,0,0,0
google / organic,20230303,55,69,0.5942028985507246,41,596.9480624347826,0,0,0,0
google / organic,20230304,40,40,0.45,18,104.91967877500001,0,0,0,0
google / organic,20230305,49,56,0.6607142857142857,37,244.29863691071427,0,0,0,0
google / organic,20230306,53,74,0.6486486486486487,48,638.6716023243243,0,0,0,0
google / organic,20230307,65,79,0.6329113924050633,50,604.8313180126582,0,0,0,0
google / organic,20230308,40,46,0.5,23,403.7508980434783,0,0,0,0
google / organic,20230309,62,76,0.6447368421052632,49,302.3614288947369,0,0,0,0
google / organic,20230310,54,67,0.5223880597014925,35,134.0735376268657,0,0,0,0
google / organic,20230312,38,40,0.6,24,355.6533267,0,0,0,0
google / organic,20230313,54,67,0.6119402985074627,41,683.2614811940299,0,0,0,0
google / organic,20230316,48,65,0.6153846153846154,40,231.25708553846152,0,0,0,0
google / organic,20230317,39,43,0.7441860465116279,32,238.208088372093,0,0,0,0
google / organic,20230318,37,42,0.6190476190476191,26,217.467079,0,0,0,0
google / organic,20230321,67,79,0.6708860759493671,53,317.3049047974684,0,0,0,0
google / organic,20230323,53,61,0.5901639344262295,36,168.1326604262295,0,0,0,0
google / organic,20230325,39,48,0.6666666666666666,32,202.87386666666666,0,0,0,0
google / organic,20230330,64,76,0.6842105263157895,52,330.15311989473685,0,0,0,0
google / organic,20230402,41,45,0.5333333333333333,24,121.54720108888888,0,0,0,0
google / organic,20230403,56,67,0.6567164179104478,44,185.2393934029851,0,0,0,0
google / organic,20230405,53,62,0.6290322580645161,39,409.0911282258065,0,0,0,0
google / organic,20230406,48,60,0.5333333333333333,32,271.27647988333337,0,0,0,0
google / organic,20230407,40,45,0.6,27,308.93461162222223,0,0,0,0
google / organic,20230408,50,54,0.5370370370370371,29,229.12790270370368,0,0,0,0
google / organic,20230410,63,74,0.6081081081081081,45,368.3423173108108,0,0,0,0
google / organic,20230411,75,93,0.6559139784946236,61,464.4791490107527,0,0,0,0
google / organic,20230412,72,92,0.6086956521739131,56,486.31934398913046,0,0,0,0
google / organic,20230413,61,69,0.6376811594202898,44,267.54779733333334,0,0,0,0
google / organic,20230415,43,50,0.5,25,218.57132381999998,0,0,0,0
google / organic,20230418,60,66,0.6060606060606061,40,441.7834263787879,0,0,0,0
google / organic,20230421,39,49,0.6530612244897959,32,318.10919014285713,0,0,0,0
google / organic,20230423,43,45,0.6,27,166.3242515111111,0,0,0,0
google / organic,20230425,53,67,0.5970149253731343,40,442.69913044776115,0,0,0,0
google / organic,20230503,68,74,0.527027027027027,39,153.7774581351351,0,0,0,0
google / organic,20230505,51,62,0.5806451612903226,36,449.3081067096774,0,0,0,0
google / organic,20230507,49,52,0.6346153846153846,33,146.09074203846154,0,0,0,0
google / organic,20230509,72,86,0.5813953488372093,50,238.66062510465113,0,0,0,0
google / organic,20230510,56,61,0.5901639344262295,36,311.90758822950824,0,0,0,0
google / organic,20230515,50,62,0.6612903225806451,41,413.03022006451613,0,0,0,0
google / organic,20230517,51,62,0.6451612903225806,40,375.20696972580646,0,0,0,0
google / organic,20230519,43,52,0.6346153846153846,33,178.86683925,0,0,0,0
google / organic,20230521,42,47,0.574468085106383,27,250.45901570212763,0,0,0,0
google / organic,20230523,54,59,0.6271186440677966,37,136.1868106779661,0,0,0,0
google / organic,20230524,63,75,0.6666666666666666,50,487.64680966666674,0,0,0,0
google / organic,20230525,59,70,0.6,42,310.2792499428572,0,0,0,0
google / organic,20230526,47,53,0.6226415094339622,33,96.03901184905662,0,0,0,0
google / organic,20230528,40,50,0.48,24,161.87787708,0,0,0,0
google / organic,20230529,63,79,0.5569620253164557,44,284.2242174177215,0,0,0,0
google / organic,20230530,65,68,0.6323529411764706,43,202.72210557352938,0,0,0,0
google / organic,20230531,60,67,0.6865671641791045,46,255.53148058208953,0,0,0,0
google / organic,20230601,51,64,0.578125,37,603.66630653125,0,0,0,0
google / organic,20230603,42,45,0.6,27,147.4404300888889,0,0,0,0
google / organic,20230604,52,56,0.6071428571428571,34,149.6369656785714,0,0,0,0
google / organic,20230605,64,72,0.5833333333333334,42,258.6864431111111,0,0,0,0
google / organic,20230606,51,54,0.6111111111111112,33,243.95937848148148,0,0,0,0
google / organic,20230607,61,65,0.5846153846153846,38,285.43119924615377,0,0,0,0
google / organic,20230608,46,50,0.56,28,195.72307242000002,0,0,0,0
google / organic,20230610,37,46,0.6739130434782609,31,245.48217286956523,0,0,0,0
google / organic,20230615,51,62,0.6451612903225806,40,516.6125838870968,0,0,0,0
google / organic,20230619,60,73,0.6575342465753424,48,365.371497369863,0,0,0,0
google / organic,20230620,59,74,0.6216216216216216,46,390.98857014864865,0,0,0,0
google / organic,20230621,54,65,0.6153846153846154,40,335.87362369230766,0,0,0,0
google / organic,20230622,57,64,0.59375,38,255.509445734375,0,0,0,0
google / organic,20230623,41,52,0.6730769230769231,35,368.8858241346154,0,0,0,0
google / organic,20230628,41,46,0.5869565217391305,27,188.3311987173913,0,0,0,0
google / organic,20230629,67,75,0.6133333333333333,46,192.69261445333333,0,0,0,0
google / organic,20230701,47,51,0.6666666666666666,34,242.66027080392155,0,0,0,0
google / organic,20230703,57,62,0.5483870967741935,34,275.07132983870963,0,0,0,0
google / organic,20230704,62,69,0.6086956521739131,42,235.25948430434784,0,0,0,0
google / organic,20230705,63,79,0.620253164556962,49,355.6855189367089,0,0,0,0
google / organic,20230708,47,51,0.6862745098039216,35,190.7748902156863,0,0,0,0
google / organic,20230711,67,83,0.5542168674698795,46,346.461979313253,0,0,0,0
google / organic,20230715,48,52,0.6153846153846154,32,342.55502275000003,0,0,0,0
google / organic,20230717,58,66,0.6212121212121212,41,217.47464804545456,0,0,0,0
google / organic,20230721,59,71,0.647887323943662,46,336.6135622253521,0,0,0,0
google / organic,20230722,45,50,0.66,33,184.35473126,0,0,0,0
google / organic,20230723,51,59,0.6440677966101694,38,179.99825555932205,0,0,0,0
google / organic,20230727,69,74,0.6216216216216216,46,697.4241220810811,0,0,0,0
google / organic,20230728,52,60,0.6333333333333333,38,212.59297188333332,0,0,0,0
google / organic,20230729,42,49,0.673469387755102,33,181.67828424489795,0,0,0,0
google / organic,20230803,56,68,0.5882352941176471,40,171.07173454411765,0,0,0,0
google / organic,20230806,56,61,0.6229508196721312,38,192.67686339344263,0,0,0,0
google / organic,20230807,62,70,0.6857142857142857,48,357.4747480571429,0,0,0,0
google / organic,20230810,55,64,0.703125,45,305.20762537499996,0,0,0,0
google / organic,20230813,50,59,0.5254237288135594,31,274.28388450847456,0,0,0,0
google / organic,20230817,62,70,0.5,35,239.44544634285714,0,0,0,0
google / organic,20230819,50,60,0.6333333333333333,38,257.4584915166667,0,0,0,0
google / organic,20230822,71,78,0.717948717948718,56,214.4698217051282,0,0,0,0
google / organic,20230823,88,102,0.7058823529411765,72,243.8126692352941,0,0,0,0
google / organic,20230824,81,90,0.6111111111111112,55,225.5155495111111,0,0,0,0
google / organic,20230826,57,66,0.6212121212121212,41,148.79255777272726,0,0,0,0
google / organic,20230827,49,51,0.6666666666666666,34,138.85631468627452,0,0,0,0
google / organic,20230828,79,86,0.6744186046511628,58,205.91903810465115,0,0,0,0
google / organic,20230829,88,95,0.6631578947368421,63,231.4205262210526,0,0,0,0
google / organic,20230902,53,54,0.5740740740740741,31,282.56735046296296,0,0,0,0
google / organic,20230904,73,78,0.6666666666666666,52,230.29849884615388,0,0,0,0
google / organic,20230905,72,80,0.6875,55,232.48613853750004,0,0,0,0
google / organic,20230908,69,80,0.625,50,200.923751575,0,0,0,0
google / organic,20230909,59,63,0.5714285714285714,36,137.27885417460317,0,0,0,0
google / organic,20230910,59,66,0.5909090909090909,39,208.26971175757578,0,0,0,0
google / organic,20230912,73,77,0.5584415584415584,43,225.22441389610393,0,0,0,0
google / organic,20230915,71,84,0.6190476190476191,52,294.27880848809525,0,0,0,0
google / organic,20230916,48,51,0.6666666666666666,34,204.60204441176472,0,0,0,0
google / organic,20230917,58,70,0.6142857142857143,43,209.3424604714286,0,0,0,0
google / organic,20230920,79,89,0.5393258426966292,48,155.1999756516854,0,0,0,0
google / organic,20230921,55,64,0.609375,39,266.4024314375,0,0,0,0
google / organic,20230922,60,77,0.6363636363636364,49,375.5826455584415,0,0,0,0
google / organic,20230923,43,50,0.56,28,180.89741830000003,0,0,0,0
google / organic,20230924,44,49,0.4489795918367347,22,168.15103271428572,0,0,0,0
google / organic,20230925,86,98,0.5816326530612245,57,206.01486247959184,0,0,0,0
google / organic,20230927,70,80,0.5125,41,126.63302025,0,0,0,0
google / organic,20230928,52,61,0.6229508196721312,38,257.33196249180327,0,0,0,0
google / organic,20230929,59,67,0.5671641791044776,38,185.64333492537313,0,0,0,0
google / organic,20230930,51,59,0.3728813559322034,22,114.63533533898304,0,0,0,0
google / organic,20231001,60,69,0.6086956521739131,42,139.40939207246376,0,0,0,0
google / organic,20231003,85,104,0.5673076923076923,59,271.61876461538463,0,0,0,0
google / organic,20231004,61,73,0.6301369863013698,46,269.5401274931507,0,0,0,0
google / organic,20231005,75,86,0.5930232558139535,51,262.75840222093024,0,0,0,0
google / organic,20231006,57,59,0.6101694915254238,36,258.13304298305087,0,0,0,0
google / organic,20231007,55,65,0.6153846153846154,40,147.14500155384613,0,0,0,0
google / organic,20231009,69,87,0.632183908045977,55,356.5243433448276,0,0,0,0
google / organic,20231010,76,90,0.6222222222222222,56,391.6634608333333,0,0,0,0
google / organic,20231011,57,61,0.639344262295082,39,284.67942286885244,0,0,0,0
google / organic,20231012,43,48,0.4583333333333333,22,132.73612247916665,0,0,0,0
google / organic,20231015,48,52,0.5384615384615384,28,174.08726607692307,0,0,0,0
google / organic,20231016,89,98,0.6020408163265306,59,290.67887437755104,0,0,0,0
google / organic,20231018,72,82,0.6463414634146342,53,231.94807641463416,0,0,0,0
google / organic,20231020,56,68,0.5441176470588235,37,279.16812686764706,0,0,0,0
google / organic,20231021,76,83,0.5421686746987951,45,260.6813228433735,0,0,0,0
google / organic,20231025,83,90,0.6555555555555556,59,273.5502454,0,0,0,0
google / organic,20231028,66,72,0.6666666666666666,48,193.3367317638889,0,0,0,0
google / organic,20231029,58,63,0.6349206349206349,40,191.50350665079364,0,0,0,0
google / organic,20231102,76,82,0.6951219512195121,57,200.48585073170736,0,0,0,0
google / organic,20231103,82,108,0.6944444444444444,75,318.44510984259256,0,0,0,0
google / organic,20231104,64,77,0.5584415584415584,43,200.74082580519482,0,0,0,0
google / organic,20231105,70,78,0.6794871794871795,53,288.2380879871795,0,0,0,0
google / organic,20231106,109,131,0.648854961832061,85,264.07987187786256,0,0,0,0
google / organic,20231107,103,122,0.5983606557377049,73,323.2380455819672,0,0,0,0
google / organic,20231108,83,93,0.6559139784946236,61,194.61753477419353,0,0,0,0
google / organic,20231115,64,76,0.5657894736842105,43,362.3888929868421,0,0,0,0
google / organic,20231118,65,70,0.6142857142857143,43,234.2249368285714,0,0,0,0
google / organic,20231119,70,78,0.6538461538461539,51,236.27040208974358,0,0,0,0
google / organic,20231208,76,88,0.625,55,196.61928050000003,0,0,0,0
google / organic,20231209,69,78,0.5897435897435898,46,320.3545007435897,0,0,0,0
google / organic,20231211,111,126,0.6349206349206349,80,196.6189063888889,0,0,0,0
google / organic,20231214,81,90,0.6222222222222222,56,160.5148026222222,0,0,0,0
google / organic,20231215,45,52,0.7115384615384616,37,300.16433809615387,0,0,0,0
google / organic,20231217,59,63,0.5238095238095238,33,136.47556598412697,0,0,0,0
google / organic,20231218,95,101,0.5544554455445545,56,109.47333692079208,0,0,0,0
google / organic,20231220,78,95,0.5684210526315789,54,277.65722824210525,0,0,0,0
google / organic,20231222,66,73,0.5205479452054794,38,160.14909246575343,0,0,0,0
google / organic,20231223,43,45,0.5777777777777777,26,85.8862676,0,0,0,0
google / organic,20231225,40,41,0.6585365853658537,27,228.43684658536586,0,0,0,0
google / organic,20231226,87,97,0.5670103092783505,55,213.71381046391755,0,0,0,0
google / organic,20231228,73,82,0.6341463414634146,52,297.65733573170735,0,0,0,0
google / organic,20231229,71,80,0.625,50,182.8675425875,0,0,0,0
google / organic,20231230,54,58,0.6551724137931034,38,211.95142217241383,0,0,0,0
google / organic,20231231,40,41,0.5365853658536586,22,191.0356426585366,0,0,0,0
instagram.com / referral,20231124,65,66,0.7121212121212122,47,109.50077987878788,0,0,0,0
l.instagram.com / referral,20230118,37,37,0.8108108108108109,30,168.27051502702702,0,0,0,0
l.instagram.com / referral,20230120,37,38,0.9473684210526315,36,268.9547627894737,0,0,0,0
l.instagram.com / referral,20230130,89,90,0.8777777777777778,79,209.57550381111108,0,0,0,0
l.instagram.com / referral,20230215,37,38,0.8947368421052632,34,260.32770721052634,0,0,0,0
l.instagram.com / referral,20230219,50,55,0.6909090909090909,38,177.5900504909091,0,0,0,0
l.instagram.com / referral,20230220,41,45,0.7555555555555555,34,140.70265086666666,0,0,0,0
l.instagram.com / referral,20230221,41,42,0.9285714285714286,39,186.82820107142857,0,0,0,0
l.instagram.com / referral,20230222,40,42,0.8333333333333334,35,174.20786507142859,0,0,0,0
l.instagram.com / referral,20230228,167,169,0.3727810650887574,63,43.718884201183435,0,0,0,0
l.instagram.com / referral,20230307,51,53,0.7924528301886793,42,145.5827968490566,0,0,0,0
l.instagram.com / referral,20230315,46,48,0.7083333333333334,34,220.82388295833334,0,0,0,0
l.instagram.com / referral,20230328,42,44,0.7954545454545454,35,130.12672968181818,0,0,0,0
l.instagram.com / referral,20230407,40,40,0.925,37,169.82520200000002,0,0,0,0
l.instagram.com / referral,20230423,40,41,0.7804878048780488,32,296.4258066585366,0,0,0,0
l.instagram.com / referral,20230426,41,41,0.8048780487804879,33,192.37977875609755,0,0,0,0
l.instagram.com / referral,20230427,39,39,0.7948717948717948,31,219.14998415384616,0,0,0,0
l.instagram.com / referral,20230520,60,60,0.6333333333333333,38,112.46481455,0,0,0,0
l.instagram.com / referral,20230529,49,50,0.5,25,163.51539724,0,0,0,0
l.instagram.com / referral,20230615,39,40,0.625,25,110.77622437500001,0,0,0,0
l.instagram.com / referral,20230619,105,105,0.3238095238095238,34,81.25965683809522,0,0,0,0
l.instagram.com / referral,20230620,79,80,0.525,42,102.0390595375,0,0,0,0
l.instagram.com / referral,20230701,100,101,0.5643564356435643,57,155.6682222079208,0,0,0,0
l.instagram.com / referral,20230709,67,69,0.8260869565217391,57,240.84050523188404,0,0,0,0
l.instagram.com / referral,20230710,65,66,0.7727272727272727,51,160.7339727424242,0,0,0,0
l.instagram.com / referral,20230718,47,49,0.7551020408163265,37,126.61183042857144,0,0,0,0
l.instagram.com / referral,20230727,47,51,0.7647058823529411,39,281.35686205882354,0,0,0,0
l.instagram.com / referral,20230729,59,63,0.6666666666666666,42,270.706758047619,0,0,0,0
l.instagram.com / referral,20230730,39,40,0.625,25,672.7491661,0,0,0,0
l.instagram.com / referral,20230809,61,62,0.3225806451612903,20,63.816338112903225,0,0,0,0
l.instagram.com / referral,20230813,43,43,0.37209302325581395,16,53.96689955813954,0,0,0,0
l.instagram.com / referral,20230815,37,37,0.35135135135135137,13,37.97022840540541,0,0,0,0
l.instagram.com / referral,20230822,89,90,0.6777777777777778,61,104.99156252222224,0,0,0,0
l.instagram.com / referral,20230823,73,76,0.6447368421052632,49,108.9820517631579,0,0,0,0
l.instagram.com / referral,20230827,47,49,0.5918367346938775,29,204.59271808163263,0,0,0,0
l.instagram.com / referral,20230921,38,39,0.7435897435897436,29,311.2979273589744,0,0,0,0
l.instagram.com / referral,20230929,52,55,0.6909090909090909,38,227.65767774545452,0,0,0,0
l.instagram.com / referral,20230930,37,39,0.6666666666666666,26,87.24275776923075,0,0,0,0
l.instagram.com / referral,20231008,47,47,0.6170212765957447,29,90.01203825531915,0,0,0,0
l.instagram.com / referral,20231021,48,48,0.5416666666666666,26,91.24340335416666,0,0,0,0
l.instagram.com / referral,20231024,64,64,0.296875,19,103.5991608125,0,0,0,0
l.instagram.com / referral,20231029,39,40,0.8,32,192.68193854999998,0,0,0,0
l.instagram.com / referral,20231102,40,42,0.7857142857142857,33,187.97172369047618,0,0,0,0
l.instagram.com / referral,20231104,68,68,0.6029411764705882,41,244.9187213529412,0,0,0,0
l.instagram.com / referral,20231105,41,42,0.5952380952380952,25,168.99319183333333,0,0,0,0
l.instagram.com / referral,20231106,80,81,0.7160493827160493,58,173.13406870370372,0,0,0,0
l.instagram.com / referral,20231107,54,54,0.5740740740740741,31,106.97056083333334,0,0,0,0
l.instagram.com / referral,20231109,68,69,0.5797101449275363,40,113.64553146376811,0,0,0,0
l.instagram.com / referral,20231110,50,55,0.6545454545454545,36,95.60264623636364,0,0,0,0
l.instagram.com / referral,20231111,68,71,0.7605633802816901,54,310.4257927042254,0,0,0,0
l.instagram.com / referral,20231112,41,41,0.7073170731707317,29,139.8677132195122,0,0,0,0
l.instagram.com / referral,20231114,66,70,0.6857142857142857,48,155.45483254285713,0,0,0,0
l.instagram.com / referral,20231115,98,99,0.696969696969697,69,150.67199627272728,0,0,0,0
l.instagram.com / referral,20231116,57,58,0.7413793103448276,43,103.00738165517241,0,0,0,0
l.instagram.com / referral,20231117,39,41,0.5365853658536586,22,179.9902007073171,0,0,0,0
l.instagram.com / referral,20231118,102,106,0.7452830188679245,79,299.2060379433962,0,0,0,0
l.instagram.com / referral,20231119,47,48,0.8541666666666666,41,137.54556072916668,0,0,0,0
l.instagram.com / referral,20231121,38,44,0.7954545454545454,35,599.3337993636363,0,0,0,0
l.instagram.com / referral,20231123,136,146,0.773972602739726,113,210.45886924657535,0,0,0,0
l.instagram.com / referral,20231125,222,228,0.75,171,161.54122630701752,0,0,0,0
l.instagram.com / referral,20231126,85,90,0.8222222222222222,74,246.58438852222224,0,0,0,0
l.instagram.com / referral,20231127,68,70,0.6857142857142857,48,143.08925057142858,0,0,0,0
l.instagram.com / referral,20231128,56,56,0.6607142857142857,37,118.52075475000001,0,0,0,0
l.instagram.com / referral,20231129,41,44,0.6590909090909091,29,246.81177668181817,0,0,0,0
l.instagram.com / referral,20231206,42,43,0.7441860465116279,32,188.7529551627907,0,0,0,0
l.instagram.com / referral,20231214,45,47,0.6808510638297872,32,93.17656808510638,0,0,0,0
linktr.ee / referral,20230214,53,54,0.9629629629629629,52,186.5819111111111,0,0,0,0
linktr.ee / referral,20230215,38,40,0.925,37,242.940657775,0,0,0,0
linktr.ee / referral,20230303,43,46,0.9130434782608695,42,213.07191930434783,0,0,0,0
linktr.ee / referral,20230304,52,54,0.9444444444444444,51,147.9703373148148,0,0,0,0
linktr.ee / referral,20230319,75,78,0.9102564102564102,71,351.8686132948718,0,0,0,0
linktr.ee / referral,20230610,38,38,0.8421052631578947,32,189.76263381578948,0,0,0,0
linktr.ee / referral,20230611,45,46,0.8913043478260869,41,232.95705397826086,0,0,0,0
linktr.ee / referral,20230619,66,67,0.8059701492537313,54,298.06473479104477,0,0,0,0
linktr.ee / referral,20230620,50,52,0.9038461538461539,47,784.2321436538462,0,0,0,0
linktr.ee / referral,20230716,65,69,0.8260869565217391,57,267.8737341304348,0,0,0,0
linktr.ee / referral,20230730,43,45,0.8444444444444444,38,187.6694855111111,0,0,0,0
linktr.ee / referral,20230802,58,58,0.896551724137931,52,249.5804899310345,0,0,0,0
linktr.ee / referral,20230819,56,61,0.8524590163934426,52,290.71529990163936,0,0,0,0
linktr.ee / referral,20230820,53,55,0.9454545454545454,52,318.68220969090913,0,0,0,0
linktr.ee / referral,20230827,41,43,0.9069767441860465,39,326.82271018604655,0,0,0,0
linktr.ee / referral,20230919,45,48,0.875,42,126.48293629166666,0,0,0,0
linktr.ee / referral,20231003,38,45,0.8888888888888888,40,228.18988868888886,0,0,0,0
linktr.ee / referral,20231006,98,101,0.900990099009901,91,217.86056508910892,0,0,0,0
linktr.ee / referral,20231007,427,441,0.8662131519274376,382,186.57231906575967,0,0,0,0
linktr.ee / referral,20231008,72,77,0.8831168831168831,68,474.47130093506496,0,0,0,0
linktr.ee / referral,20231019,37,39,0.8461538461538461,33,252.52950148717952,0,0,0,0
linktr.ee / referral,20231021,49,51,0.8823529411764706,45,345.27614652941173,0,0,0,0
linktr.ee / referral,20231025,37,41,0.8048780487804879,33,192.49911673170732,0,0,0,0
linktr.ee / referral,20231027,38,39,0.8205128205128205,32,167.33158005128206,0,0,0,0
linktr.ee / referral,20231028,44,47,0.8297872340425532,39,885.0670201914893,0,0,0,0
linktr.ee / referral,20231029,50,55,0.8909090909090909,49,467.2986767454546,0,0,0,0
linktr.ee / referral,20231031,55,59,0.847457627118644,50,269.44994850847456,0,0,0,0
linktr.ee / referral,20231109,40,42,0.9285714285714286,39,287.32503573809527,0,0,0,0
linktr.ee / referral,20231110,39,42,0.8809523809523809,37,197.46692752380955,0,0,0,0
linktr.ee / referral,20231111,38,43,0.9069767441860465,39,353.62835293023255,0,0,0,0
linktr.ee / referral,20231112,68,69,0.9420289855072463,65,217.1646638115942,0,0,0,0
linktr.ee / referral,20231127,104,113,0.9292035398230089,105,344.91746740707964,0,0,0,0
linktr.ee / referral,20231128,134,136,0.9191176470588235,125,272.7411525882353,0,0,0,0
linktr.ee / referral,20231130,49,53,0.9245283018867925,49,253.83082881132077,0,0,0,0
linktr.ee / referral,20231204,54,56,0.9107142857142857,51,251.93490698214285,0,0,0,0
linktr.ee / referral,20231205,46,46,0.8913043478260869,41,765.6527226739131,0,0,0,0
linktr.ee / referral,20231206,52,53,0.8490566037735849,45,302.22567035849056,0,0,0,0
linktr.ee / referral,20231207,55,58,0.896551724137931,52,245.26219284482758,0,0,0,0
linktr.ee / referral,20231209,54,55,0.9454545454545454,52,325.8252100363636,0,0,0,0
linktr.ee / referral,20231211,56,59,0.847457627118644,50,286.27086813559316,0,0,0,0
linktr.ee / referral,20231213,43,46,0.8913043478260869,41,193.23497867391302,0,0,0,0
linktr.ee / referral,20231214,45,48,0.9583333333333334,46,441.93906470833326,0,0,0,0
linktr.ee / referral,20231225,45,46,0.9130434782608695,42,191.24323239130433,0,0,0,0
linktr.ee / referral,20231227,51,51,0.9411764705882353,48,205.03033498039215,0,0,0,0
linktr.ee / referral,20231228,41,47,0.9148936170212766,43,297.18653508510636,0,0,0,0
linktr.ee / referral,20231229,38,38,0.9210526315789473,35,286.7784377631579,0,0,0,0
linktr.ee / referral,20231230,41,41,0.975609756097561,40,463.0092099268292,0,0,0,0
newslatter / home,20230403,40,51,0.5490196078431373,28,127.06422278431373,0,0,0,0
newsletter / home,20230320,39,50,0.58,29,278.12529154,0,0,0,0
newsletter / home,20230424,43,50,0.7,35,372.32242358,0,0,0,0
newsletter / home,20230523,37,56,0.6964285714285714,39,607.6437729464286,0,0,0,0
newsletter / home,20230701,66,80,0.7375,59,424.24016797499996,0,0,0,0
newsletter / home,20230709,70,82,0.6829268292682927,56,168.06515031707318,0,0,0,0
newsletter / home,20230710,59,71,0.676056338028169,48,535.7561475633803,0,0,0,0
newsletter / home,20230711,45,64,0.59375,38,382.83663757812496,0,0,0,0
newsletter / home,20230716,43,48,0.6666666666666666,32,191.84070499999999,0,0,0,0
newsletter / home,20230719,41,50,0.56,28,211.91181458,0,0,0,0
newsletter / home,20230722,43,60,0.6666666666666666,40,324.57892418333336,0,0,0,0
newsletter / home,20230802,43,63,0.6190476190476191,39,588.2247867460318,0,0,0,0
newsletter / home,20230815,46,68,0.6764705882352942,46,544.0165086617646,0,0,0,0
newsletter / home,20230817,51,63,0.6031746031746031,38,386.1475141904762,0,0,0,0
newsletter / home,20230829,37,55,0.6727272727272727,37,878.9263228,0,0,0,0
newsletter / home,20230905,37,59,0.711864406779661,42,819.439878220339,0,0,0,0
newsletter / jogo_americano_brazil_nature,20230519,44,53,0.7169811320754716,38,102.41237315094341,0,0,0,0
newsletter / outlet,20230420,46,52,0.8076923076923077,42,314.2904921153846,0,0,0,0
